order_id,type,side,price,quantity,timestamp
137716,C,,75215,0,137715000
137717,L,B,9993,288,137716000
137718,L,S,10033,457,137717000
137719,L,S,9960,218,137718000
137720,C,,51403,0,137719000
137721,L,S,9964,287,137720000
137722,L,S,10079,459,137721000
137723,M,S,0,1,137722000
137724,L,S,10145,427,137723000
137725,L,S,10001,375,137724000
137726,L,B,9984,21,137725000
137727,L,B,10000,481,137726000
137728,L,S,10005,467,137727000
137729,L,S,10059,93,137728000
137730,M,S,0,21,137729000
137731,L,S,10096,153,137730000
137732,L,B,9859,319,137731000
137733,M,B,0,31,137732000
137734,L,S,10005,496,137733000
137735,L,S,10097,419,137734000
137736,C,,105977,0,137735000
137737,L,B,9924,41,137736000
137738,L,B,10043,474,137737000
137739,L,S,9917,228,137738000
137740,L,B,9946,92,137739000
137741,L,S,10019,328,137740000
137742,L,B,10049,328,137741000
137743,M,S,0,99,137742000
137744,C,,113559,0,137743000
137745,L,B,9914,492,137744000
137746,L,B,9900,440,137745000
137747,M,B,0,59,137746000
137748,L,B,10100,245,137747000
137749,L,S,9973,480,137748000
137750,L,S,9981,16,137749000
137751,L,B,9977,293,137750000
137752,M,B,0,10,137751000
137753,L,S,10114,410,137752000
137754,L,B,10019,17,137753000
137755,C,,82421,0,137754000
137756,L,S,10003,428,137755000
137757,C,,65326,0,137756000
137758,L,S,9963,134,137757000
137759,L,S,9943,455,137758000
137760,M,S,0,26,137759000
137761,M,B,0,77,137760000
137762,L,S,9884,426,137761000
137763,M,B,0,10,137762000
137764,M,B,0,84,137763000
137765,L,B,9979,174,137764000
137766,L,S,9958,136,137765000
137767,L,B,9976,388,137766000
137768,L,B,10056,358,137767000
137769,L,S,10115,217,137768000
137770,L,B,9970,100,137769000
137771,L,S,10081,262,137770000
137772,L,S,10036,274,137771000
137773,L,S,9972,405,137772000
137774,M,B,0,71,137773000
137775,L,S,10017,490,137774000
137776,L,B,9965,233,137775000
137777,L,B,10073,417,137776000
137778,L,S,10033,274,137777000
137779,L,B,9971,419,137778000
137780,L,S,9870,250,137779000
137781,L,B,9975,282,137780000
137782,M,S,0,54,137781000
137783,M,B,0,61,137782000
137784,L,S,9987,213,137783000
137785,L,B,9932,24,137784000
137786,M,B,0,45,137785000
137787,L,B,9916,336,137786000
137788,L,S,9976,101,137787000
137789,L,B,9970,431,137788000
137790,L,B,10090,87,137789000
137791,L,B,10028,317,137790000
137792,L,S,9872,395,137791000
137793,L,S,10112,173,137792000
137794,L,S,10002,284,137793000
137795,L,B,9854,465,137794000
137796,C,,132024,0,137795000
137797,L,S,10039,96,137796000
137798,L,S,10006,86,137797000
137799,M,B,0,48,137798000
137800,L,B,9944,414,137799000
137801,L,B,10033,41,137800000
137802,L,B,10015,490,137801000
137803,L,B,9984,362,137802000
137804,M,S,0,39,137803000
137805,L,B,9956,498,137804000
137806,M,B,0,3,137805000
137807,C,,111716,0,137806000
137808,M,B,0,43,137807000
137809,M,S,0,30,137808000
137810,L,S,10044,222,137809000
137811,L,B,9946,98,137810000
137812,M,S,0,87,137811000
137813,M,B,0,58,137812000
137814,L,B,9896,440,137813000
137815,L,S,10200,247,137814000
137816,C,,103244,0,137815000
137817,L,S,9878,273,137816000
137818,M,S,0,56,137817000
137819,M,S,0,16,137818000
137820,M,S,0,64,137819000
137821,M,S,0,70,137820000
137822,C,,75289,0,137821000
137823,C,,53285,0,137822000
137824,L,S,9896,177,137823000
137825,M,B,0,70,137824000
137826,L,B,9938,216,137825000
137827,L,B,9979,402,137826000
137828,C,,75668,0,137827000
137829,M,B,0,26,137828000
137830,L,S,10060,473,137829000
137831,C,,87898,0,137830000
137832,C,,133482,0,137831000
137833,L,B,10049,284,137832000
137834,C,,129167,0,137833000
137835,L,S,9912,475,137834000
137836,L,B,10048,232,137835000
137837,M,B,0,95,137836000
137838,L,S,9985,401,137837000
137839,L,B,9963,190,137838000
137840,L,S,9981,463,137839000
137841,L,B,10035,500,137840000
137842,L,B,10021,430,137841000
137843,L,B,9832,468,137842000
137844,L,S,10083,364,137843000
137845,L,S,10002,106,137844000
137846,M,S,0,62,137845000
137847,L,B,9934,138,137846000
137848,M,B,0,34,137847000
137849,L,B,10016,56,137848000
137850,L,S,10041,338,137849000
137851,L,S,10071,42,137850000
137852,M,S,0,23,137851000
137853,L,B,10055,388,137852000
137854,L,S,9987,60,137853000
137855,M,B,0,96,137854000
137856,L,B,9867,102,137855000
137857,L,S,9981,299,137856000
137858,C,,61753,0,137857000
137859,L,S,9962,37,137858000
137860,L,B,9980,431,137859000
137861,L,B,10005,385,137860000
137862,L,S,9951,210,137861000
137863,L,S,10036,460,137862000
137864,L,S,9984,451,137863000
137865,L,B,9989,291,137864000
137866,L,B,9845,177,137865000
137867,M,B,0,4,137866000
137868,L,S,10077,135,137867000
137869,L,S,9873,88,137868000
137870,M,B,0,45,137869000
137871,M,B,0,64,137870000
137872,L,B,9879,434,137871000
137873,C,,122979,0,137872000
137874,L,S,9854,312,137873000
137875,L,S,9983,383,137874000
137876,L,S,10105,165,137875000
137877,L,B,10153,232,137876000
137878,L,B,9988,34,137877000
137879,L,B,9937,218,137878000
137880,C,,133543,0,137879000
137881,L,S,10078,349,137880000
137882,C,,84633,0,137881000
137883,L,B,9847,320,137882000
137884,L,B,9972,198,137883000
137885,L,S,9929,316,137884000
137886,M,B,0,59,137885000
137887,L,S,10072,27,137886000
137888,M,B,0,64,137887000
137889,L,B,10061,328,137888000
137890,L,B,9937,266,137889000
137891,L,S,10058,285,137890000
137892,L,S,9992,153,137891000
137893,C,,59695,0,137892000
137894,L,B,10109,163,137893000
137895,C,,74280,0,137894000
137896,L,B,9942,444,137895000
137897,L,B,10004,399,137896000
137898,L,B,9882,108,137897000
137899,L,B,10056,329,137898000
137900,M,S,0,29,137899000
137901,C,,95461,0,137900000
137902,M,B,0,43,137901000
137903,C,,67980,0,137902000
137904,M,B,0,87,137903000
137905,M,B,0,28,137904000
137906,M,S,0,16,137905000
137907,L,B,9972,324,137906000
137908,L,B,10123,401,137907000
137909,L,B,9993,117,137908000
137910,L,B,9954,113,137909000
137911,L,S,9926,36,137910000
137912,L,S,10050,317,137911000
137913,L,B,9839,393,137912000
137914,M,B,0,40,137913000
137915,L,B,9926,442,137914000
137916,L,B,9941,190,137915000
137917,L,S,10010,278,137916000
137918,L,B,9989,215,137917000
137919,M,S,0,26,137918000
137920,M,B,0,37,137919000
137921,L,B,10028,279,137920000
137922,L,B,9913,428,137921000
137923,M,B,0,89,137922000
137924,C,,119876,0,137923000
137925,M,S,0,27,137924000
137926,L,S,9943,9,137925000
137927,L,S,10011,1,137926000
137928,C,,60800,0,137927000
137929,L,B,9987,456,137928000
137930,L,B,9974,199,137929000
137931,L,B,9939,127,137930000
137932,L,B,10051,209,137931000
137933,L,B,10020,38,137932000
137934,L,B,9931,112,137933000
137935,L,B,9946,486,137934000
137936,L,S,9976,112,137935000
137937,C,,97872,0,137936000
137938,L,S,10092,6,137937000
137939,L,S,9928,456,137938000
137940,L,S,10011,188,137939000
137941,L,S,9997,405,137940000
137942,L,S,9892,379,137941000
137943,M,B,0,94,137942000
137944,L,S,9968,204,137943000
137945,M,B,0,3,137944000
137946,L,S,10012,429,137945000
137947,C,,60055,0,137946000
137948,L,B,9971,423,137947000
137949,L,S,9982,78,137948000
137950,L,B,9999,365,137949000
137951,C,,101489,0,137950000
137952,L,B,10009,423,137951000
137953,L,B,9934,232,137952000
137954,L,S,9839,328,137953000
137955,L,S,10095,236,137954000
137956,L,S,10046,39,137955000
137957,L,S,9919,145,137956000
137958,L,S,10057,411,137957000
137959,L,B,9967,120,137958000
137960,L,B,9924,342,137959000
137961,M,S,0,87,137960000
137962,C,,118798,0,137961000
137963,L,B,9908,422,137962000
137964,M,B,0,99,137963000
137965,L,B,10063,496,137964000
137966,L,S,9978,104,137965000
137967,L,S,9954,172,137966000
137968,L,S,10101,93,137967000
137969,L,S,10070,483,137968000
137970,M,S,0,50,137969000
137971,L,B,10200,326,137970000
137972,L,B,10037,422,137971000
137973,C,,88232,0,137972000
137974,L,B,9955,330,137973000
137975,L,B,9943,386,137974000
137976,L,B,10048,122,137975000
137977,L,S,10037,231,137976000
137978,L,S,9975,378,137977000
137979,L,S,9932,263,137978000
137980,L,S,10075,202,137979000
137981,L,B,10161,58,137980000
137982,L,B,9835,411,137981000
137983,L,B,10028,72,137982000
137984,C,,124453,0,137983000
137985,C,,62871,0,137984000
137986,L,B,10025,156,137985000
137987,L,B,9957,359,137986000
137988,L,B,9980,363,137987000
137989,C,,50878,0,137988000
137990,M,B,0,55,137989000
137991,L,S,10033,331,137990000
137992,M,B,0,65,137991000
137993,L,S,9982,5,137992000
137994,L,S,10006,107,137993000
137995,C,,83323,0,137994000
137996,L,S,9913,472,137995000
137997,C,,63909,0,137996000
137998,C,,77229,0,137997000
137999,L,S,9998,496,137998000
138000,L,B,10023,250,137999000
138001,L,S,9879,243,138000000
138002,M,S,0,19,138001000
138003,L,S,10063,203,138002000
138004,L,S,9866,174,138003000
138005,L,S,9929,343,138004000
138006,L,S,10010,63,138005000
138007,L,S,9896,51,138006000
138008,L,S,9919,210,138007000
138009,C,,135155,0,138008000
138010,L,S,10004,459,138009000
138011,L,S,10008,336,138010000
138012,L,B,10121,175,138011000
138013,L,S,9950,14,138012000
138014,C,,69683,0,138013000
138015,C,,121791,0,138014000
138016,C,,90836,0,138015000
138017,C,,103684,0,138016000
138018,L,B,10031,297,138017000
138019,C,,105289,0,138018000
138020,L,B,9974,327,138019000
138021,L,B,9990,320,138020000
138022,C,,128001,0,138021000
138023,C,,63985,0,138022000
138024,L,S,9936,348,138023000
138025,L,B,9904,310,138024000
138026,C,,116240,0,138025000
138027,L,B,10074,377,138026000
138028,L,B,10055,120,138027000
138029,M,B,0,48,138028000
138030,M,S,0,31,138029000
138031,L,B,10081,148,138030000
138032,L,B,9978,368,138031000
138033,C,,76783,0,138032000
138034,L,B,10158,44,138033000
138035,C,,98128,0,138034000
138036,L,B,9988,313,138035000
138037,M,B,0,1,138036000
138038,M,S,0,86,138037000
138039,L,S,10146,232,138038000
138040,L,S,10048,164,138039000
138041,L,B,9853,83,138040000
138042,L,B,9999,61,138041000
138043,C,,85579,0,138042000
138044,L,B,9962,173,138043000
138045,M,S,0,36,138044000
138046,M,B,0,95,138045000
138047,L,B,10060,99,138046000
138048,L,B,9970,1,138047000
138049,L,S,9872,29,138048000
138050,C,,110544,0,138049000
138051,M,S,0,17,138050000
138052,L,S,10002,287,138051000
138053,C,,134867,0,138052000
138054,L,S,10059,143,138053000
138055,L,S,9994,215,138054000
138056,M,B,0,95,138055000
138057,L,B,10102,225,138056000
138058,L,S,9989,321,138057000
138059,C,,54073,0,138058000
138060,L,S,10020,172,138059000
138061,C,,133649,0,138060000
138062,C,,120426,0,138061000
138063,L,S,9926,96,138062000
138064,L,B,9889,414,138063000
138065,L,B,9889,279,138064000
138066,L,B,10038,127,138065000
138067,C,,52320,0,138066000
138068,C,,94481,0,138067000
138069,L,B,10111,490,138068000
138070,L,B,10022,149,138069000
138071,L,B,10152,344,138070000
138072,L,B,9979,206,138071000
138073,L,B,10116,345,138072000
138074,L,B,9992,246,138073000
138075,L,B,9958,192,138074000
138076,M,B,0,38,138075000
138077,L,S,9955,195,138076000
138078,L,S,9945,424,138077000
138079,L,B,10091,233,138078000
138080,C,,66316,0,138079000
138081,L,B,10059,151,138080000
138082,C,,84036,0,138081000
138083,L,B,9943,307,138082000
138084,L,B,9889,257,138083000
138085,L,B,10025,346,138084000
138086,L,B,9985,122,138085000
138087,L,B,9937,388,138086000
138088,M,B,0,59,138087000
138089,L,S,9937,360,138088000
138090,M,S,0,13,138089000
138091,L,B,10000,21,138090000
138092,L,B,9920,323,138091000
138093,L,S,9997,30,138092000
138094,L,S,10035,286,138093000
138095,L,S,10133,166,138094000
138096,L,B,9983,166,138095000
138097,C,,62592,0,138096000
138098,L,S,10062,468,138097000
138099,L,S,9968,318,138098000
138100,M,B,0,72,138099000
138101,L,S,9980,189,138100000
138102,L,B,9993,109,138101000
138103,M,B,0,18,138102000
138104,L,B,9933,428,138103000
138105,L,B,9998,314,138104000
138106,L,S,9901,423,138105000
138107,C,,89393,0,138106000
138108,L,B,10056,384,138107000
138109,L,S,10061,31,138108000
138110,L,B,9890,142,138109000
138111,M,B,0,79,138110000
138112,M,S,0,63,138111000
138113,L,S,9876,215,138112000
138114,L,B,9973,230,138113000
138115,L,B,10114,497,138114000
138116,L,B,10040,104,138115000
138117,M,B,0,75,138116000
138118,L,B,10023,97,138117000
138119,L,S,9956,377,138118000
138120,L,B,10023,435,138119000
138121,L,B,9998,206,138120000
138122,L,S,9876,384,138121000
138123,L,B,9951,223,138122000
138124,L,S,9983,132,138123000
138125,L,S,9929,182,138124000
138126,M,B,0,13,138125000
138127,M,S,0,82,138126000
138128,C,,52689,0,138127000
138129,L,S,9987,241,138128000
138130,M,S,0,68,138129000
138131,L,B,10075,280,138130000
138132,L,S,9949,389,138131000
138133,L,S,9890,313,138132000
138134,L,S,9978,94,138133000
138135,L,B,9986,96,138134000
138136,M,S,0,15,138135000
138137,L,S,10083,228,138136000
138138,M,S,0,41,138137000
138139,M,S,0,74,138138000
138140,L,S,9931,119,138139000
138141,L,B,10012,455,138140000
138142,L,B,9949,247,138141000
138143,M,S,0,81,138142000
138144,L,B,9952,165,138143000
138145,M,B,0,94,138144000
138146,L,B,10032,417,138145000
138147,L,S,9974,58,138146000
138148,L,S,9972,207,138147000
138149,L,B,10048,66,138148000
138150,L,B,10104,73,138149000
138151,M,B,0,70,138150000
138152,L,S,9974,166,138151000
138153,L,B,9907,291,138152000
138154,M,B,0,2,138153000
138155,L,S,10052,179,138154000
138156,M,S,0,25,138155000
138157,L,B,9893,482,138156000
138158,L,S,10090,104,138157000
138159,L,B,10007,143,138158000
138160,L,B,9916,228,138159000
138161,L,B,10038,113,138160000
138162,L,B,9982,215,138161000
138163,L,B,9887,143,138162000
138164,L,B,10061,256,138163000
138165,C,,73324,0,138164000
138166,M,B,0,39,138165000
138167,C,,56145,0,138166000
138168,L,B,10017,121,138167000
138169,M,S,0,68,138168000
138170,L,S,9953,500,138169000
138171,L,B,10016,84,138170000
138172,M,S,0,5,138171000
138173,L,B,10026,437,138172000
138174,M,S,0,56,138173000
138175,M,B,0,67,138174000
138176,M,B,0,28,138175000
138177,M,S,0,4,138176000
138178,L,S,9986,5,138177000
138179,L,B,9975,196,138178000
138180,M,S,0,29,138179000
138181,L,S,9992,487,138180000
138182,L,S,10151,224,138181000
138183,L,B,10020,479,138182000
138184,M,S,0,31,138183000
138185,L,B,10020,133,138184000
138186,M,S,0,19,138185000
138187,M,B,0,12,138186000
138188,L,S,10005,435,138187000
138189,C,,70343,0,138188000
138190,C,,116354,0,138189000
138191,C,,77803,0,138190000
138192,L,B,10168,65,138191000
138193,L,B,10113,45,138192000
138194,L,B,9988,455,138193000
138195,L,S,10006,122,138194000
138196,M,B,0,84,138195000
138197,M,B,0,71,138196000
138198,L,B,10123,408,138197000
138199,C,,93234,0,138198000
138200,L,B,10035,361,138199000
138201,L,B,9997,21,138200000
138202,M,S,0,37,138201000
138203,L,B,9984,488,138202000
138204,L,S,9934,478,138203000
138205,C,,52252,0,138204000
138206,L,B,10049,28,138205000
138207,M,B,0,81,138206000
138208,C,,55168,0,138207000
138209,L,B,9988,15,138208000
138210,M,S,0,17,138209000
138211,L,S,10161,151,138210000
138212,L,S,10148,300,138211000
138213,L,S,10004,257,138212000
138214,M,S,0,37,138213000
138215,L,B,10064,252,138214000
138216,L,S,9994,220,138215000
138217,L,S,9910,88,138216000
138218,L,B,10063,162,138217000
138219,M,S,0,62,138218000
138220,L,S,9939,129,138219000
138221,M,B,0,23,138220000
138222,M,B,0,81,138221000
138223,L,S,9935,152,138222000
138224,L,B,9966,90,138223000
138225,L,B,10137,496,138224000
138226,L,B,9968,66,138225000
138227,L,S,10056,63,138226000
138228,L,S,10011,212,138227000
138229,L,S,9989,266,138228000
138230,L,B,10003,113,138229000
138231,L,B,10025,260,138230000
138232,L,B,9915,263,138231000
138233,L,B,10108,167,138232000
138234,M,B,0,7,138233000
138235,L,S,9933,413,138234000
138236,L,S,10107,159,138235000
138237,L,S,9909,278,138236000
138238,M,B,0,28,138237000
138239,L,S,9949,42,138238000
138240,L,B,10071,107,138239000
138241,C,,76677,0,138240000
138242,M,S,0,43,138241000
138243,L,S,9993,494,138242000
138244,L,B,9979,451,138243000
138245,M,B,0,13,138244000
138246,L,S,9980,337,138245000
138247,L,B,10014,123,138246000
138248,M,S,0,17,138247000
138249,C,,115999,0,138248000
138250,L,S,10084,349,138249000
138251,L,S,10019,361,138250000
138252,L,S,10021,419,138251000
138253,L,S,10014,31,138252000
138254,M,B,0,53,138253000
138255,L,B,9947,293,138254000
138256,L,S,10114,413,138255000
138257,M,B,0,49,138256000
138258,L,B,9977,216,138257000
138259,M,B,0,31,138258000
138260,M,B,0,34,138259000
138261,L,S,9945,297,138260000
138262,L,S,9931,76,138261000
138263,M,B,0,98,138262000
138264,L,S,9934,242,138263000
138265,L,B,10046,51,138264000
138266,L,S,9940,212,138265000
138267,M,B,0,44,138266000
138268,L,S,9991,87,138267000
138269,C,,98449,0,138268000
138270,L,B,9921,300,138269000
138271,L,B,10053,355,138270000
138272,L,S,10005,73,138271000
138273,L,B,9942,10,138272000
138274,L,S,9990,229,138273000
138275,C,,137857,0,138274000
138276,L,S,9973,437,138275000
138277,L,S,9878,495,138276000
138278,L,S,10032,157,138277000
138279,L,S,10038,405,138278000
138280,L,B,9978,140,138279000
138281,L,S,10120,322,138280000
138282,C,,79256,0,138281000
138283,L,S,10009,341,138282000
138284,C,,90214,0,138283000
138285,C,,89737,0,138284000
138286,L,S,9975,451,138285000
138287,L,S,10111,151,138286000
138288,L,S,10025,318,138287000
138289,M,S,0,89,138288000
138290,M,B,0,48,138289000
138291,L,B,9932,116,138290000
138292,C,,122232,0,138291000
138293,L,B,10082,493,138292000
138294,M,B,0,99,138293000
138295,L,B,9986,150,138294000
138296,C,,81021,0,138295000
138297,L,S,9960,394,138296000
138298,L,B,9949,379,138297000
138299,C,,92480,0,138298000
138300,L,B,9989,203,138299000
138301,M,S,0,60,138300000
138302,L,S,9992,332,138301000
138303,L,S,9967,434,138302000
138304,M,B,0,68,138303000
138305,M,B,0,27,138304000
138306,C,,122821,0,138305000
138307,L,B,9991,26,138306000
138308,L,B,10129,7,138307000
138309,L,B,10066,239,138308000
138310,L,B,9981,185,138309000
138311,L,S,9989,390,138310000
138312,C,,109107,0,138311000
138313,L,B,10040,30,138312000
138314,C,,66488,0,138313000
138315,L,B,9910,273,138314000
138316,L,S,9997,343,138315000
138317,L,B,9980,74,138316000
138318,L,S,9974,57,138317000
138319,L,S,10061,173,138318000
138320,L,S,10049,10,138319000
138321,L,B,10102,204,138320000
138322,L,B,10162,24,138321000
138323,L,B,10000,214,138322000
138324,M,B,0,99,138323000
138325,L,S,9961,149,138324000
138326,L,B,10066,236,138325000
138327,M,S,0,31,138326000
138328,C,,64622,0,138327000
138329,L,B,9953,127,138328000
138330,L,B,9979,96,138329000
138331,L,B,10008,429,138330000
138332,M,B,0,57,138331000
138333,L,S,10044,299,138332000
138334,L,S,9956,376,138333000
138335,L,B,10119,455,138334000
138336,C,,125413,0,138335000
138337,L,B,9983,371,138336000
138338,M,B,0,48,138337000
138339,L,B,9993,434,138338000
138340,L,B,9990,464,138339000
138341,L,S,9944,418,138340000
138342,L,S,9996,421,138341000
138343,L,B,10000,346,138342000
138344,L,B,10166,482,138343000
138345,L,B,9917,252,138344000
138346,C,,53703,0,138345000
138347,L,B,9974,383,138346000
138348,L,S,10156,462,138347000
138349,L,B,10106,181,138348000
138350,L,S,10052,43,138349000
138351,C,,97838,0,138350000
138352,L,S,9988,267,138351000
138353,C,,77439,0,138352000
138354,L,S,10144,9,138353000
138355,C,,82783,0,138354000
138356,L,S,10017,180,138355000
138357,L,B,10051,218,138356000
138358,L,S,10014,267,138357000
138359,L,B,9978,22,138358000
138360,L,S,9949,217,138359000
138361,C,,123369,0,138360000
138362,L,B,10005,403,138361000
138363,L,B,9993,306,138362000
138364,M,B,0,53,138363000
138365,L,S,9960,236,138364000
138366,C,,122845,0,138365000
138367,C,,138211,0,138366000
138368,C,,123118,0,138367000
138369,C,,55111,0,138368000
138370,M,S,0,75,138369000
138371,L,S,10011,334,138370000
138372,L,S,10005,106,138371000
138373,L,S,10088,297,138372000
138374,L,S,10013,72,138373000
138375,L,B,10069,259,138374000
138376,L,S,10050,141,138375000
138377,L,S,10081,426,138376000
138378,L,B,9873,274,138377000
138379,L,B,9961,24,138378000
138380,C,,74332,0,138379000
138381,L,S,9915,47,138380000
138382,C,,92732,0,138381000
138383,L,B,10028,70,138382000
138384,L,S,10084,345,138383000
138385,L,B,9921,352,138384000
138386,L,B,10012,109,138385000
138387,C,,56740,0,138386000
138388,L,B,9992,235,138387000
138389,M,B,0,35,138388000
138390,M,S,0,72,138389000
138391,L,B,10042,80,138390000
138392,C,,97138,0,138391000
138393,C,,127539,0,138392000
138394,M,B,0,42,138393000
138395,L,B,9990,352,138394000
138396,L,B,9935,272,138395000
138397,C,,103379,0,138396000
138398,L,S,10074,351,138397000
138399,L,S,10009,353,138398000
138400,L,S,9901,48,138399000
138401,M,B,0,88,138400000
138402,L,B,10133,397,138401000
138403,L,S,10007,211,138402000
138404,M,S,0,31,138403000
138405,M,B,0,15,138404000
138406,M,B,0,13,138405000
138407,M,B,0,8,138406000
138408,L,B,10062,428,138407000
138409,C,,129119,0,138408000
138410,C,,136455,0,138409000
138411,C,,55479,0,138410000
138412,C,,91006,0,138411000
138413,L,S,9991,98,138412000
138414,L,S,10009,4,138413000
138415,L,S,9940,403,138414000
138416,L,B,10050,344,138415000
138417,L,S,9875,268,138416000
138418,M,S,0,46,138417000
138419,L,B,9922,38,138418000
138420,M,S,0,16,138419000
138421,C,,111386,0,138420000
138422,L,S,10016,481,138421000
138423,C,,103783,0,138422000
138424,L,S,10060,474,138423000
138425,L,S,10051,168,138424000
138426,L,S,10104,171,138425000
138427,M,S,0,91,138426000
138428,L,S,9959,3,138427000
138429,L,B,10089,145,138428000
138430,M,B,0,94,138429000
138431,L,S,10128,446,138430000
138432,L,S,10061,391,138431000
138433,L,S,10019,339,138432000
138434,C,,103366,0,138433000
138435,L,S,10023,497,138434000
138436,L,B,10009,306,138435000
138437,L,B,10174,389,138436000
138438,L,B,10095,446,138437000
138439,L,B,9971,365,138438000
138440,L,S,10058,347,138439000
138441,C,,62731,0,138440000
138442,L,S,10021,442,138441000
138443,L,S,10063,135,138442000
138444,L,S,10049,387,138443000
138445,M,B,0,74,138444000
138446,M,B,0,91,138445000
138447,L,B,10058,192,138446000
138448,L,B,10076,239,138447000
138449,M,S,0,61,138448000
138450,L,S,10072,317,138449000
138451,M,B,0,8,138450000
138452,L,S,9973,365,138451000
138453,C,,131249,0,138452000
138454,L,B,9904,143,138453000
138455,C,,83448,0,138454000
138456,L,B,9959,456,138455000
138457,L,S,9999,481,138456000
138458,M,B,0,77,138457000
138459,L,S,10059,316,138458000
138460,C,,112093,0,138459000
138461,M,B,0,80,138460000
138462,M,S,0,23,138461000
138463,L,S,10031,85,138462000
138464,L,B,10016,225,138463000
138465,L,S,10027,312,138464000
138466,L,S,10024,97,138465000
138467,L,S,9952,90,138466000
138468,M,B,0,91,138467000
138469,M,S,0,39,138468000
138470,C,,127000,0,138469000
138471,L,B,10086,373,138470000
138472,L,S,9949,465,138471000
138473,C,,106196,0,138472000
138474,L,B,9956,343,138473000
138475,L,B,10116,347,138474000
138476,L,B,9983,413,138475000
138477,C,,66718,0,138476000
138478,L,S,9912,94,138477000
138479,L,S,10002,32,138478000
138480,L,S,9854,382,138479000
138481,M,S,0,26,138480000
138482,L,B,10039,309,138481000
138483,C,,137742,0,138482000
138484,L,S,9947,81,138483000
138485,L,S,10045,500,138484000
138486,L,S,9918,21,138485000
138487,L,B,9957,105,138486000
138488,L,B,10006,404,138487000
138489,M,B,0,64,138488000
138490,L,B,9875,205,138489000
138491,M,B,0,75,138490000
138492,L,S,10014,324,138491000
138493,L,S,9947,95,138492000
138494,L,S,9938,30,138493000
138495,C,,121796,0,138494000
138496,L,S,9952,180,138495000
138497,M,B,0,2,138496000
138498,L,S,10103,397,138497000
138499,L,S,10092,325,138498000
138500,L,S,9827,92,138499000
138501,L,B,9870,368,138500000
138502,L,B,10053,292,138501000
138503,L,S,10097,336,138502000
138504,L,B,10007,58,138503000
138505,L,S,9994,416,138504000
138506,C,,101493,0,138505000
138507,L,S,10146,16,138506000
138508,L,S,9956,417,138507000
138509,C,,104515,0,138508000
138510,L,S,10057,343,138509000
138511,M,B,0,14,138510000
138512,L,S,9991,105,138511000
138513,C,,87826,0,138512000
138514,C,,85596,0,138513000
138515,M,S,0,5,138514000
138516,L,B,10020,322,138515000
138517,L,S,9952,108,138516000
138518,L,S,9884,477,138517000
138519,L,S,10020,478,138518000
138520,L,B,10050,281,138519000
138521,C,,64936,0,138520000
138522,L,S,10058,273,138521000
138523,M,B,0,94,138522000
138524,M,S,0,4,138523000
138525,L,S,10039,484,138524000
138526,L,S,9962,218,138525000
138527,L,S,9938,331,138526000
138528,L,S,10016,244,138527000
138529,C,,56660,0,138528000
138530,L,S,10059,161,138529000
138531,L,S,9948,18,138530000
138532,M,B,0,39,138531000
138533,L,B,9986,102,138532000
138534,L,B,10031,245,138533000
138535,M,B,0,86,138534000
138536,L,B,10178,134,138535000
138537,L,S,10092,63,138536000
138538,M,S,0,26,138537000
138539,L,B,9944,312,138538000
138540,M,B,0,83,138539000
138541,L,B,10023,218,138540000
138542,L,S,10005,351,138541000
138543,L,S,10010,201,138542000
138544,L,B,10049,359,138543000
138545,L,B,10005,62,138544000
138546,M,B,0,11,138545000
138547,L,B,9923,204,138546000
138548,M,S,0,99,138547000
138549,M,S,0,76,138548000
138550,M,B,0,58,138549000
138551,M,B,0,65,138550000
138552,C,,113890,0,138551000
138553,L,S,9927,373,138552000
138554,L,B,9909,127,138553000
138555,L,B,9998,293,138554000
138556,L,B,9939,491,138555000
138557,L,B,10146,392,138556000
138558,M,B,0,69,138557000
138559,L,S,10012,429,138558000
138560,C,,70984,0,138559000
138561,L,S,10068,207,138560000
138562,M,S,0,33,138561000
138563,M,B,0,95,138562000
138564,L,S,9888,484,138563000
138565,L,B,9980,371,138564000
138566,L,B,10029,206,138565000
138567,M,B,0,40,138566000
138568,L,B,10020,161,138567000
138569,M,B,0,71,138568000
138570,L,B,10087,198,138569000
138571,L,B,10117,288,138570000
138572,M,S,0,82,138571000
138573,M,S,0,96,138572000
138574,L,S,9849,353,138573000
138575,L,S,10033,366,138574000
138576,L,B,9964,30,138575000
138577,L,S,10008,37,138576000
138578,C,,50211,0,138577000
138579,L,S,10044,273,138578000
138580,L,S,9970,138,138579000
138581,L,S,9954,189,138580000
138582,C,,108926,0,138581000
138583,L,S,10035,2,138582000
138584,L,S,9989,403,138583000
138585,L,S,10166,475,138584000
138586,C,,104054,0,138585000
138587,L,B,10052,182,138586000
138588,L,S,9961,289,138587000
138589,L,S,9932,416,138588000
138590,L,B,9988,263,138589000
138591,L,S,10087,43,138590000
138592,C,,130066,0,138591000
138593,M,B,0,2,138592000
138594,L,B,9954,495,138593000
138595,M,S,0,20,138594000
138596,L,B,9938,474,138595000
138597,C,,132018,0,138596000
138598,L,B,9952,98,138597000
138599,C,,123182,0,138598000
138600,L,B,9920,82,138599000
138601,M,B,0,68,138600000
138602,L,B,9906,123,138601000
138603,C,,135003,0,138602000
138604,L,S,10007,104,138603000
138605,C,,129590,0,138604000
138606,L,B,9931,306,138605000
138607,L,S,9977,432,138606000
