order_id,type,side,price,quantity,timestamp
2683,L,B,9951,153,2682000
2684,L,S,9858,1,2683000
2685,L,B,10074,485,2684000
2686,L,S,9961,296,2685000
2687,L,B,9940,467,2686000
2688,C,,1538,0,2687000
2689,L,S,9963,23,2688000
2690,L,B,9910,154,2689000
2691,C,,1017,0,2690000
2692,C,,2410,0,2691000
2693,L,S,9982,217,2692000
2694,L,B,10106,196,2693000
2695,L,B,9846,347,2694000
2696,L,S,10043,275,2695000
2697,L,S,9989,331,2696000
2698,L,B,10093,337,2697000
2699,L,S,10063,162,2698000
2700,C,,1827,0,2699000
2701,L,S,10106,127,2700000
2702,L,B,10064,34,2701000
2703,L,B,10053,466,2702000
2704,L,B,10032,6,2703000
2705,L,S,9966,114,2704000
2706,L,B,10037,373,2705000
2707,C,,2368,0,2706000
2708,M,B,0,68,2707000
2709,L,S,9982,145,2708000
2710,L,S,10032,485,2709000
2711,M,B,0,95,2710000
2712,M,S,0,71,2711000
2713,L,S,9976,245,2712000
2714,L,B,9960,337,2713000
2715,L,B,9903,377,2714000
2716,L,S,9959,399,2715000
2717,L,S,9951,362,2716000
2718,L,B,9955,147,2717000
2719,L,B,10059,483,2718000
2720,M,S,0,30,2719000
2721,L,S,10064,161,2720000
2722,M,S,0,10,2721000
2723,M,S,0,22,2722000
2724,L,B,9978,147,2723000
2725,L,B,10120,218,2724000
2726,M,S,0,18,2725000
2727,L,S,9879,347,2726000
2728,C,,2714,0,2727000
2729,L,B,10046,4,2728000
2730,M,S,0,96,2729000
2731,L,S,10117,339,2730000
2732,C,,2169,0,2731000
2733,M,B,0,58,2732000
2734,C,,2645,0,2733000
2735,C,,2154,0,2734000
2736,C,,854,0,2735000
2737,L,S,9837,217,2736000
2738,L,B,9986,497,2737000
2739,L,S,10000,393,2738000
2740,C,,1325,0,2739000
2741,L,B,10082,110,2740000
2742,L,S,9882,476,2741000
2743,C,,2540,0,2742000
2744,L,S,10093,479,2743000
2745,L,S,9938,316,2744000
2746,L,B,10004,55,2745000
2747,L,S,10024,52,2746000
2748,L,B,10057,271,2747000
2749,L,B,10054,80,2748000
2750,M,B,0,61,2749000
2751,L,B,10054,220,2750000
2752,C,,2201,0,2751000
2753,M,B,0,57,2752000
2754,M,B,0,18,2753000
2755,L,B,9915,102,2754000
2756,L,B,10104,69,2755000
2757,L,S,10032,102,2756000
2758,C,,2624,0,2757000
2759,C,,634,0,2758000
2760,L,S,9978,410,2759000
2761,M,B,0,97,2760000
2762,M,S,0,65,2761000
2763,M,S,0,50,2762000
2764,L,S,10009,177,2763000
2765,L,S,9967,122,2764000
2766,L,S,9919,5,2765000
2767,L,B,10038,249,2766000
2768,L,B,9921,96,2767000
2769,L,S,9928,443,2768000
2770,L,S,9965,243,2769000
2771,M,S,0,90,2770000
2772,M,S,0,25,2771000
2773,C,,2383,0,2772000
2774,L,B,9939,62,2773000
2775,L,B,10153,219,2774000
2776,L,B,9991,443,2775000
2777,L,B,9968,119,2776000
2778,L,B,10088,32,2777000
2779,L,S,9983,144,2778000
2780,C,,2778,0,2779000
2781,L,B,10049,25,2780000
2782,L,B,9969,147,2781000
2783,L,S,9951,52,2782000
2784,L,B,9940,58,2783000
2785,L,B,10003,283,2784000
2786,M,B,0,47,2785000
2787,M,B,0,100,2786000
2788,L,S,10003,300,2787000
2789,L,S,10053,67,2788000
2790,L,S,10169,453,2789000
2791,M,B,0,91,2790000
2792,L,B,10044,483,2791000
2793,L,B,9969,104,2792000
2794,L,B,9801,66,2793000
2795,L,S,9998,437,2794000
2796,M,S,0,45,2795000
2797,C,,1887,0,2796000
2798,L,B,10136,224,2797000
2799,L,B,10071,12,2798000
2800,L,B,9967,496,2799000
2801,L,B,9892,356,2800000
2802,L,S,9953,254,2801000
2803,M,S,0,10,2802000
2804,L,S,9914,206,2803000
2805,L,B,10077,2,2804000
2806,L,B,9955,405,2805000
2807,L,S,9871,369,2806000
2808,L,B,10019,283,2807000
2809,L,B,10102,274,2808000
2810,L,B,10082,475,2809000
2811,L,S,10110,27,2810000
2812,L,B,10036,1,2811000
2813,L,S,9927,498,2812000
2814,L,B,9977,370,2813000
2815,L,S,9920,151,2814000
2816,L,B,10050,113,2815000
2817,M,B,0,33,2816000
2818,C,,2215,0,2817000
2819,M,S,0,100,2818000
2820,L,S,9887,353,2819000
2821,L,S,10064,283,2820000
2822,L,B,9932,167,2821000
2823,L,S,10039,80,2822000
2824,L,S,9896,223,2823000
2825,L,S,10035,95,2824000
2826,M,B,0,73,2825000
2827,L,S,10023,332,2826000
2828,L,B,10092,352,2827000
2829,L,B,9919,37,2828000
2830,L,B,9959,371,2829000
2831,L,S,9947,414,2830000
2832,L,B,9976,7,2831000
2833,M,S,0,6,2832000
2834,L,S,10021,138,2833000
2835,L,S,10173,491,2834000
2836,M,S,0,44,2835000
2837,C,,475,0,2836000
2838,L,B,10014,289,2837000
2839,C,,814,0,2838000
2840,L,B,10003,137,2839000
2841,L,B,10083,423,2840000
2842,L,S,10111,213,2841000
2843,L,S,10083,13,2842000
2844,L,B,9967,472,2843000
2845,C,,1660,0,2844000
2846,M,S,0,15,2845000
2847,L,S,10043,115,2846000
2848,L,S,9943,61,2847000
2849,L,S,10072,44,2848000
2850,C,,2438,0,2849000
2851,L,B,9979,218,2850000
2852,L,S,10036,155,2851000
2853,L,B,10037,256,2852000
2854,M,S,0,92,2853000
2855,M,S,0,20,2854000
2856,M,B,0,19,2855000
2857,L,S,9963,403,2856000
2858,C,,395,0,2857000
2859,L,B,9995,166,2858000
2860,C,,890,0,2859000
2861,M,B,0,64,2860000
2862,L,S,9964,212,2861000
2863,L,S,10103,472,2862000
2864,L,B,10122,255,2863000
2865,L,B,9954,43,2864000
2866,L,B,9990,296,2865000
2867,M,S,0,29,2866000
2868,M,B,0,1,2867000
2869,L,S,9951,69,2868000
2870,C,,366,0,2869000
2871,C,,1587,0,2870000
2872,M,S,0,18,2871000
2873,L,B,10057,437,2872000
2874,L,S,9960,115,2873000
2875,L,B,10021,493,2874000
2876,M,B,0,94,2875000
2877,L,S,9929,340,2876000
2878,L,B,10074,305,2877000
2879,C,,214,0,2878000
2880,L,B,10000,426,2879000
2881,M,B,0,24,2880000
2882,L,B,10010,271,2881000
2883,M,B,0,53,2882000
2884,M,B,0,83,2883000
2885,M,B,0,20,2884000
2886,L,S,9968,83,2885000
2887,L,S,9975,349,2886000
2888,C,,1930,0,2887000
2889,L,S,10068,364,2888000
2890,L,S,9962,140,2889000
2891,C,,2173,0,2890000
2892,L,S,9998,29,2891000
2893,L,B,9933,382,2892000
2894,C,,2453,0,2893000
2895,M,S,0,60,2894000
2896,L,S,9947,28,2895000
2897,M,S,0,25,2896000
2898,L,B,10036,186,2897000
2899,L,S,10053,278,2898000
2900,L,B,10009,6,2899000
2901,M,B,0,71,2900000
2902,L,S,10001,292,2901000
2903,L,S,10028,405,2902000
2904,L,B,10047,183,2903000
2905,M,S,0,65,2904000
2906,L,S,10031,372,2905000
2907,L,B,9973,460,2906000
2908,M,B,0,100,2907000
2909,L,S,9947,196,2908000
2910,L,S,10038,350,2909000
2911,L,S,10009,48,2910000
2912,C,,1103,0,2911000
2913,C,,2701,0,2912000
2914,M,S,0,21,2913000
2915,C,,2106,0,2914000
2916,L,S,9911,175,2915000
2917,L,B,9875,149,2916000
2918,L,S,9873,397,2917000
2919,M,B,0,79,2918000
2920,L,S,10059,291,2919000
2921,L,B,10012,446,2920000
2922,L,S,9966,409,2921000
2923,M,B,0,13,2922000
2924,L,B,9993,296,2923000
2925,L,B,10024,92,2924000
2926,M,B,0,61,2925000
2927,C,,1883,0,2926000
2928,M,B,0,16,2927000
2929,C,,2049,0,2928000
2930,L,S,9894,470,2929000
2931,M,B,0,66,2930000
2932,M,S,0,48,2931000
2933,L,B,10076,231,2932000
2934,L,S,9962,330,2933000
2935,L,S,9916,359,2934000
2936,M,B,0,14,2935000
2937,L,B,9980,199,2936000
2938,C,,2670,0,2937000
2939,L,B,10015,329,2938000
2940,L,S,10032,56,2939000
2941,C,,1717,0,2940000
2942,M,B,0,43,2941000
2943,L,B,10026,310,2942000
2944,L,S,9947,20,2943000
2945,L,S,10008,75,2944000
2946,L,B,10088,195,2945000
2947,L,S,10017,405,2946000
2948,L,B,10126,488,2947000
2949,M,B,0,33,2948000
2950,L,B,10044,36,2949000
2951,L,B,10051,215,2950000
2952,L,S,9948,133,2951000
2953,L,B,10055,494,2952000
2954,M,B,0,45,2953000
2955,C,,2031,0,2954000
2956,L,S,9957,83,2955000
2957,C,,1870,0,2956000
2958,L,S,9993,401,2957000
2959,C,,965,0,2958000
2960,L,S,10006,316,2959000
2961,L,S,10048,423,2960000
2962,M,B,0,20,2961000
2963,C,,757,0,2962000
2964,L,B,9903,406,2963000
2965,C,,1763,0,2964000
2966,L,S,10159,439,2965000
2967,L,B,9989,497,2966000
2968,L,B,9999,357,2967000
2969,L,B,9958,194,2968000
2970,L,B,10036,490,2969000
2971,L,S,10093,9,2970000
2972,L,B,10014,256,2971000
2973,L,B,9969,211,2972000
2974,L,S,9840,172,2973000
2975,L,B,10080,220,2974000
2976,L,S,10037,146,2975000
2977,M,S,0,56,2976000
2978,L,S,10060,481,2977000
2979,C,,541,0,2978000
2980,C,,568,0,2979000
2981,L,B,10028,384,2980000
2982,M,S,0,13,2981000
2983,L,S,9988,413,2982000
2984,L,B,9959,233,2983000
2985,L,B,10022,439,2984000
2986,L,B,10144,212,2985000
2987,C,,2598,0,2986000
2988,M,S,0,1,2987000
2989,C,,1079,0,2988000
2990,L,B,9971,338,2989000
2991,L,S,10019,124,2990000
2992,L,S,9934,17,2991000
2993,L,B,9914,420,2992000
2994,M,B,0,22,2993000
2995,C,,1855,0,2994000
2996,L,S,10087,99,2995000
2997,L,B,10146,220,2996000
2998,L,S,10049,373,2997000
2999,L,S,9929,51,2998000
3000,M,B,0,16,2999000
3001,L,S,9993,432,3000000
3002,M,S,0,71,3001000
3003,L,B,10012,6,3002000
3004,L,S,10008,15,3003000
3005,L,S,10085,13,3004000
3006,M,B,0,59,3005000
3007,L,S,9986,96,3006000
3008,L,S,9977,126,3007000
3009,M,S,0,49,3008000
3010,M,S,0,36,3009000
3011,L,B,10078,12,3010000
3012,L,S,10058,306,3011000
3013,L,B,10044,135,3012000
3014,C,,512,0,3013000
3015,L,S,10038,52,3014000
3016,L,B,9977,38,3015000
3017,L,S,10017,456,3016000
3018,L,S,10067,414,3017000
3019,L,B,10080,324,3018000
3020,L,B,9945,500,3019000
3021,L,B,10090,3,3020000
3022,L,S,9998,475,3021000
3023,L,S,9922,390,3022000
3024,L,S,9982,59,3023000
3025,C,,212,0,3024000
3026,L,B,9978,138,3025000
3027,L,B,9844,48,3026000
3028,L,S,9970,254,3027000
3029,L,S,10105,473,3028000
3030,L,B,9947,144,3029000
3031,C,,572,0,3030000
3032,L,S,9872,160,3031000
3033,L,B,9988,229,3032000
3034,L,S,9931,418,3033000
3035,L,B,9967,181,3034000
3036,L,S,10029,33,3035000
3037,L,S,10049,210,3036000
3038,L,S,9987,331,3037000
3039,C,,2238,0,3038000
3040,L,B,10025,405,3039000
3041,L,B,10053,111,3040000
3042,M,B,0,100,3041000
3043,L,B,9960,110,3042000
3044,L,S,9902,461,3043000
3045,L,B,9991,112,3044000
3046,L,B,10045,312,3045000
3047,C,,2698,0,3046000
3048,L,S,9902,163,3047000
3049,M,B,0,7,3048000
3050,M,B,0,36,3049000
3051,L,B,10052,88,3050000
3052,L,S,10001,10,3051000
3053,L,S,10013,3,3052000
3054,C,,1336,0,3053000
3055,L,S,10080,271,3054000
3056,L,S,10018,36,3055000
3057,L,S,9952,163,3056000
3058,M,B,0,72,3057000
3059,M,B,0,7,3058000
3060,L,S,10028,233,3059000
3061,L,S,10108,481,3060000
3062,L,B,9932,25,3061000
3063,M,B,0,42,3062000
3064,C,,2866,0,3063000
3065,L,B,10051,189,3064000
3066,M,S,0,1,3065000
3067,C,,339,0,3066000
3068,L,S,10134,57,3067000
3069,L,B,9992,406,3068000
3070,M,B,0,22,3069000
3071,C,,2419,0,3070000
3072,L,B,10101,442,3071000
3073,L,S,10083,327,3072000
3074,L,B,9886,271,3073000
3075,L,B,9947,396,3074000
3076,M,B,0,34,3075000
3077,M,S,0,46,3076000
3078,L,S,10003,338,3077000
3079,L,S,9992,254,3078000
3080,L,B,9976,111,3079000
3081,L,B,9940,417,3080000
3082,L,S,10004,440,3081000
3083,L,S,9975,435,3082000
3084,L,S,9906,113,3083000
3085,C,,1693,0,3084000
3086,C,,2528,0,3085000
3087,L,S,10020,85,3086000
3088,M,S,0,74,3087000
3089,L,B,10049,449,3088000
3090,L,B,10073,137,3089000
3091,L,S,10007,232,3090000
3092,L,B,9941,109,3091000
3093,L,S,9981,261,3092000
3094,L,B,9986,196,3093000
3095,M,B,0,38,3094000
3096,L,B,10015,142,3095000
3097,L,B,9908,331,3096000
3098,L,B,10040,59,3097000
3099,L,B,9998,52,3098000
3100,L,S,10024,359,3099000
3101,M,B,0,13,3100000
3102,L,S,9973,88,3101000
3103,M,B,0,37,3102000
3104,M,B,0,1,3103000
3105,L,S,9928,359,3104000
3106,L,S,10061,88,3105000
3107,L,B,9919,96,3106000
3108,L,B,10095,220,3107000
3109,L,B,9977,136,3108000
3110,C,,862,0,3109000
3111,M,S,0,77,3110000
3112,L,B,10135,242,3111000
3113,L,S,10000,291,3112000
3114,M,B,0,30,3113000
3115,L,B,10017,156,3114000
3116,M,B,0,63,3115000
3117,M,S,0,33,3116000
3118,M,B,0,59,3117000
3119,L,B,10023,364,3118000
3120,L,S,9932,432,3119000
3121,L,B,9886,352,3120000
3122,L,S,10041,113,3121000
3123,M,B,0,64,3122000
3124,L,S,10054,357,3123000
3125,C,,1607,0,3124000
3126,L,B,10057,56,3125000
3127,C,,2554,0,3126000
3128,M,S,0,58,3127000
3129,C,,2236,0,3128000
3130,L,S,9969,179,3129000
3131,C,,1720,0,3130000
3132,L,S,9993,297,3131000
3133,L,B,10042,314,3132000
3134,L,S,9892,178,3133000
3135,L,S,9952,256,3134000
3136,C,,766,0,3135000
3137,L,B,10091,341,3136000
3138,L,B,9981,34,3137000
3139,M,B,0,6,3138000
3140,L,S,10055,3,3139000
3141,L,S,10054,1,3140000
3142,L,B,10084,258,3141000
3143,M,S,0,20,3142000
3144,C,,2844,0,3143000
3145,L,S,9920,101,3144000
3146,L,S,9996,478,3145000
3147,L,S,10016,327,3146000
3148,L,B,10116,472,3147000
3149,L,B,9921,289,3148000
3150,L,S,10012,394,3149000
3151,L,B,9966,284,3150000
3152,L,B,9956,237,3151000
3153,L,B,10145,449,3152000
3154,M,B,0,68,3153000
3155,L,B,10096,240,3154000
3156,L,B,9959,493,3155000
3157,L,B,9844,216,3156000
3158,L,B,9940,465,3157000
3159,L,B,9966,279,3158000
3160,C,,1375,0,3159000
3161,L,S,9998,65,3160000
3162,L,B,10048,236,3161000
3163,M,B,0,35,3162000
3164,M,S,0,43,3163000
3165,L,S,9873,290,3164000
3166,L,B,10101,346,3165000
3167,L,S,10040,360,3166000
3168,L,B,9996,115,3167000
3169,C,,2615,0,3168000
3170,C,,1401,0,3169000
3171,L,S,9923,480,3170000
3172,L,B,9988,1,3171000
3173,L,S,9970,267,3172000
3174,L,B,9876,228,3173000
3175,L,S,10020,154,3174000
3176,L,S,10054,280,3175000
3177,L,S,9885,225,3176000
3178,C,,2531,0,3177000
3179,L,B,10036,382,3178000
3180,M,B,0,95,3179000
3181,M,B,0,62,3180000
3182,L,S,10004,492,3181000
3183,L,B,9990,410,3182000
3184,L,B,10065,218,3183000
3185,L,B,10048,298,3184000
3186,L,S,10045,458,3185000
3187,M,B,0,46,3186000
3188,C,,2018,0,3187000
3189,C,,1987,0,3188000
3190,L,S,9918,258,3189000
3191,L,S,10102,269,3190000
3192,L,B,9966,369,3191000
3193,L,B,9949,440,3192000
3194,M,B,0,98,3193000
3195,M,S,0,9,3194000
3196,C,,2641,0,3195000
3197,L,S,9967,363,3196000
3198,C,,3056,0,3197000
3199,M,B,0,90,3198000
3200,L,S,9975,179,3199000
3201,L,S,10014,376,3200000
3202,L,B,10006,55,3201000
3203,L,S,9979,396,3202000
3204,M,S,0,31,3203000
3205,L,S,10043,373,3204000
3206,C,,3003,0,3205000
3207,C,,391,0,3206000
3208,L,B,10107,227,3207000
3209,M,S,0,4,3208000
3210,C,,1467,0,3209000
3211,L,B,10025,69,3210000
3212,C,,2404,0,3211000
3213,L,B,9900,116,3212000
3214,L,B,10005,417,3213000
3215,L,S,10012,492,3214000
3216,M,B,0,18,3215000
3217,C,,1616,0,3216000
3218,M,S,0,10,3217000
3219,L,S,10007,491,3218000
3220,C,,2638,0,3219000
3221,L,B,10033,257,3220000
3222,L,S,10120,287,3221000
3223,C,,3149,0,3222000
3224,L,B,9982,41,3223000
3225,L,S,10017,52,3224000
3226,L,B,9952,115,3225000
3227,M,B,0,33,3226000
3228,L,B,9965,447,3227000
3229,C,,1357,0,3228000
3230,L,S,10093,257,3229000
3231,L,S,9877,280,3230000
3232,M,B,0,61,3231000
3233,C,,1261,0,3232000
3234,M,B,0,54,3233000
3235,L,B,10003,281,3234000
3236,M,B,0,97,3235000
3237,M,S,0,31,3236000
3238,L,S,9964,289,3237000
3239,C,,2834,0,3238000
3240,M,S,0,45,3239000
3241,C,,1830,0,3240000
3242,L,S,10073,485,3241000
3243,L,S,10040,54,3242000
3244,L,S,9959,156,3243000
3245,M,S,0,30,3244000
3246,L,B,9943,397,3245000
3247,M,B,0,78,3246000
3248,C,,2781,0,3247000
3249,M,B,0,62,3248000
3250,L,S,9977,219,3249000
3251,L,B,9934,61,3250000
3252,C,,1648,0,3251000
3253,L,B,10042,48,3252000
3254,L,B,9976,383,3253000
3255,M,S,0,69,3254000
3256,L,S,10105,417,3255000
3257,L,B,10009,225,3256000
3258,L,B,9943,126,3257000
3259,C,,703,0,3258000
3260,L,B,10078,63,3259000
3261,M,B,0,70,3260000
3262,L,S,10055,440,3261000
3263,L,S,9869,483,3262000
3264,L,S,10033,458,3263000
3265,L,S,9964,258,3264000
3266,L,B,9862,249,3265000
3267,L,B,10086,71,3266000
3268,M,S,0,40,3267000
3269,M,B,0,48,3268000
3270,M,S,0,5,3269000
3271,C,,2828,0,3270000
3272,L,S,10013,429,3271000
3273,L,B,9996,197,3272000
3274,L,S,10121,197,3273000
3275,L,S,10047,197,3274000
3276,L,B,9929,273,3275000
3277,L,B,10067,278,3276000
3278,M,S,0,78,3277000
3279,M,B,0,34,3278000
3280,M,S,0,97,3279000
3281,L,S,9904,401,3280000
3282,M,S,0,8,3281000
3283,M,S,0,93,3282000
3284,C,,1360,0,3283000
3285,C,,2286,0,3284000
3286,L,S,9908,291,3285000
3287,M,B,0,49,3286000
3288,L,S,10010,144,3287000
3289,M,S,0,11,3288000
3290,C,,3072,0,3289000
3291,L,B,10145,203,3290000
3292,L,B,9995,335,3291000
3293,M,S,0,16,3292000
3294,L,S,10050,429,3293000
3295,L,B,9931,239,3294000
3296,L,B,10016,327,3295000
3297,M,B,0,8,3296000
3298,L,B,10067,489,3297000
3299,L,B,9950,393,3298000
3300,M,B,0,64,3299000
3301,L,S,10055,26,3300000
3302,L,S,10073,95,3301000
3303,M,S,0,75,3302000
3304,L,S,10022,133,3303000
3305,C,,129,0,3304000
3306,M,S,0,46,3305000
3307,L,B,10162,121,3306000
3308,L,B,9926,122,3307000
3309,L,S,10027,425,3308000
3310,M,B,0,83,3309000
3311,L,B,10090,185,3310000
3312,L,B,10014,334,3311000
3313,L,S,9996,189,3312000
3314,L,S,10016,467,3313000
3315,L,B,10013,367,3314000
3316,M,S,0,75,3315000
3317,M,S,0,49,3316000
3318,M,B,0,93,3317000
3319,L,S,10056,333,3318000
3320,L,B,10043,258,3319000
3321,C,,2606,0,3320000
3322,L,B,9982,376,3321000
3323,L,S,10027,338,3322000
3324,L,B,9914,138,3323000
3325,L,S,10050,410,3324000
3326,M,B,0,59,3325000
3327,L,S,9969,355,3326000
3328,L,S,10046,181,3327000
3329,L,B,9957,186,3328000
3330,M,S,0,58,3329000
3331,M,B,0,17,3330000
3332,C,,1194,0,3331000
3333,M,B,0,75,3332000
3334,M,S,0,37,3333000
3335,L,B,9934,76,3334000
3336,L,S,10042,396,3335000
3337,L,B,9962,215,3336000
3338,L,S,10011,477,3337000
3339,L,B,10086,13,3338000
3340,M,S,0,17,3339000
3341,L,S,9908,199,3340000
3342,C,,1609,0,3341000
3343,L,S,10002,173,3342000
3344,C,,1541,0,3343000
3345,L,S,10055,370,3344000
3346,L,S,9956,210,3345000
3347,L,S,10057,224,3346000
3348,L,B,10028,393,3347000
3349,L,S,10031,261,3348000
3350,L,S,9947,333,3349000
3351,L,B,9965,91,3350000
3352,L,S,10028,153,3351000
3353,L,B,9990,266,3352000
3354,C,,2445,0,3353000
3355,L,S,9986,388,3354000
3356,L,B,10064,417,3355000
3357,C,,2960,0,3356000
3358,L,S,9918,51,3357000
3359,L,B,9959,148,3358000
3360,L,B,10041,470,3359000
3361,L,S,9964,55,3360000
3362,C,,2745,0,3361000
3363,L,B,9925,87,3362000
3364,L,S,9975,492,3363000
3365,C,,2304,0,3364000
3366,M,B,0,4,3365000
3367,L,B,10066,228,3366000
3368,L,S,9978,152,3367000
3369,C,,2910,0,3368000
3370,M,S,0,57,3369000
3371,C,,2146,0,3370000
3372,L,S,10108,60,3371000
3373,C,,3185,0,3372000
3374,L,S,9996,373,3373000
3375,L,B,9963,377,3374000
3376,L,S,10062,362,3375000
3377,M,S,0,5,3376000
3378,L,S,10015,431,3377000
3379,L,S,9944,321,3378000
3380,L,S,10036,193,3379000
3381,C,,1084,0,3380000
3382,M,B,0,20,3381000
3383,L,B,10001,255,3382000
3384,L,B,10116,439,3383000
3385,M,B,0,56,3384000
3386,L,S,9885,107,3385000
3387,M,B,0,89,3386000
3388,L,B,9918,248,3387000
3389,L,S,9953,450,3388000
3390,L,B,9980,408,3389000
3391,L,S,10074,279,3390000
3392,L,B,10104,387,3391000
3393,M,B,0,58,3392000
3394,L,S,10089,60,3393000
3395,L,S,9968,204,3394000
3396,M,S,0,62,3395000
3397,M,S,0,77,3396000
3398,L,B,9948,149,3397000
3399,L,B,10040,288,3398000
3400,M,B,0,41,3399000
3401,L,S,9945,218,3400000
3402,L,S,9988,174,3401000
3403,L,B,10106,230,3402000
3404,L,S,10022,321,3403000
3405,L,S,10039,313,3404000
3406,L,S,10105,411,3405000
3407,L,S,10013,171,3406000
3408,C,,3078,0,3407000
3409,M,B,0,7,3408000
3410,L,B,10012,275,3409000
3411,L,S,10036,149,3410000
3412,M,S,0,43,3411000
3413,L,S,10000,433,3412000
3414,L,S,10011,53,3413000
3415,L,S,10052,13,3414000
3416,L,S,10014,127,3415000
3417,L,S,10025,206,3416000
3418,L,S,9941,139,3417000
3419,C,,451,0,3418000
3420,L,S,10005,8,3419000
3421,M,S,0,20,3420000
3422,L,S,9932,201,3421000
3423,L,S,9978,263,3422000
3424,M,B,0,59,3423000
3425,L,B,10054,336,3424000
3426,L,B,9958,209,3425000
3427,L,B,10020,465,3426000
3428,M,S,0,49,3427000
3429,L,B,9950,280,3428000
3430,M,B,0,74,3429000
3431,C,,1779,0,3430000
3432,M,B,0,62,3431000
3433,L,S,10039,171,3432000
3434,L,S,10073,107,3433000
3435,C,,2137,0,3434000
3436,L,B,10042,207,3435000
3437,L,B,9986,120,3436000
3438,L,B,9916,211,3437000
3439,L,B,10034,290,3438000
3440,L,S,10047,138,3439000
3441,M,S,0,63,3440000
3442,L,B,9967,363,3441000
3443,L,S,9953,379,3442000
3444,C,,477,0,3443000
3445,C,,1891,0,3444000
3446,M,B,0,97,3445000
3447,L,S,10031,446,3446000
3448,C,,288,0,3447000
3449,C,,2162,0,3448000
3450,L,S,10030,250,3449000
3451,L,S,9993,61,3450000
3452,L,B,10004,473,3451000
3453,C,,1308,0,3452000
3454,L,S,9934,73,3453000
3455,L,S,10069,412,3454000
3456,L,S,9950,237,3455000
3457,L,B,9994,383,3456000
3458,M,S,0,18,3457000
3459,L,S,9943,92,3458000
3460,L,B,10009,3,3459000
3461,L,B,9972,170,3460000
3462,L,S,9923,305,3461000
3463,L,B,9956,322,3462000
3464,L,B,9983,146,3463000
3465,M,S,0,75,3464000
3466,M,B,0,99,3465000
3467,L,B,9906,40,3466000
3468,L,B,9976,111,3467000
3469,L,B,10095,301,3468000
3470,L,B,10071,295,3469000
3471,M,S,0,36,3470000
3472,C,,2998,0,3471000
3473,C,,2774,0,3472000
3474,C,,1037,0,3473000
3475,L,S,10029,412,3474000
3476,L,B,9999,244,3475000
3477,C,,1505,0,3476000
3478,L,S,10078,218,3477000
3479,M,B,0,65,3478000
3480,M,B,0,51,3479000
3481,L,B,10091,243,3480000
3482,L,S,9990,310,3481000
3483,M,S,0,82,3482000
3484,M,S,0,56,3483000
3485,L,B,10024,404,3484000
3486,L,B,10078,92,3485000
3487,L,B,9943,239,3486000
3488,M,B,0,55,3487000
3489,L,S,10157,196,3488000
3490,L,S,9998,6,3489000
3491,L,B,10030,169,3490000
3492,L,B,10083,130,3491000
3493,L,B,9987,329,3492000
3494,L,B,10095,357,3493000
3495,M,B,0,8,3494000
3496,C,,3292,0,3495000
3497,L,S,9911,233,3496000
3498,L,B,10016,448,3497000
3499,L,S,10050,314,3498000
3500,C,,807,0,3499000
3501,M,B,0,17,3500000
3502,L,S,10038,62,3501000
3503,L,S,10027,279,3502000
3504,L,S,10011,336,3503000
3505,L,B,10067,163,3504000
3506,C,,874,0,3505000
3507,C,,2489,0,3506000
3508,M,B,0,2,3507000
3509,C,,1811,0,3508000
3510,L,S,9890,32,3509000
3511,L,S,9893,43,3510000
3512,L,B,9999,312,3511000
3513,L,S,10051,429,3512000
3514,C,,1460,0,3513000
3515,L,B,10097,175,3514000
3516,L,S,10131,46,3515000
3517,L,B,10079,374,3516000
3518,L,B,9991,87,3517000
3519,M,B,0,48,3518000
3520,L,S,9991,483,3519000
3521,L,S,9911,98,3520000
3522,M,S,0,40,3521000
3523,L,S,9889,92,3522000
3524,L,S,9892,140,3523000
3525,C,,909,0,3524000
3526,C,,1272,0,3525000
3527,M,B,0,63,3526000
3528,L,B,10065,396,3527000
3529,L,B,9915,19,3528000
3530,C,,2491,0,3529000
3531,L,S,9908,108,3530000
3532,C,,1947,0,3531000
3533,L,S,10013,359,3532000
3534,C,,2377,0,3533000
3535,M,S,0,12,3534000
3536,L,B,9957,112,3535000
3537,L,B,10073,96,3536000
3538,L,B,10064,166,3537000
3539,L,B,9986,360,3538000
3540,L,B,9991,462,3539000
3541,L,B,9952,52,3540000
3542,L,B,10082,84,3541000
3543,L,B,10120,234,3542000
3544,L,S,10016,375,3543000
3545,L,S,9999,173,3544000
3546,L,B,10064,21,3545000
3547,C,,3476,0,3546000
3548,L,S,10028,219,3547000
3549,M,S,0,52,3548000
3550,L,B,9986,86,3549000
3551,C,,3510,0,3550000
3552,L,S,9838,291,3551000
3553,M,B,0,43,3552000
3554,M,B,0,12,3553000
3555,L,S,9976,411,3554000
3556,L,B,9906,103,3555000
3557,C,,1427,0,3556000
3558,L,B,10023,440,3557000
3559,L,B,10003,433,3558000
3560,M,B,0,21,3559000
3561,L,B,10101,352,3560000
3562,L,B,9937,238,3561000
3563,M,S,0,13,3562000
3564,L,B,10011,479,3563000
3565,L,S,10098,374,3564000
3566,C,,2533,0,3565000
3567,L,B,9927,251,3566000
3568,M,S,0,4,3567000
3569,L,S,10007,175,3568000
3570,L,B,9937,307,3569000
3571,M,S,0,83,3570000
3572,L,B,10054,48,3571000
3573,L,S,10015,218,3572000
3574,L,B,9966,134,3573000
3575,C,,1897,0,3574000
3576,L,B,9932,265,3575000
3577,M,B,0,11,3576000
